	TweetID	Tweet	Score
1709	797203895248371712	Obama to approve controversial Dakota Access pipeline : report | TheHill <URL>	4.333333333333333
1710	433730520749334528	<USER> That may be because I dont have my phone or computer because damien gave it to some one and I have no idea who . Hey . 	2.1666666666666665
1711	700076447541530624	My brother just texted me 'you may get a call from the navy' . . . . Why ? IM NOT THE ONE JOINING THEM ? 	2.6666666666666665
1712	411593587780898816	<USER> I miss that show : ( 	1.1666666666666667
1713	453008818901762048	<USER> No problem : ) But seriously , I'm here if you need to vent . 	1.5
1714	872251570288766977	I 've just unlocked Eager Beaver achievement in Paradise Island 2 ! <URL> #ParadiseIsland2 #GameInsight	3.0
1715	788550514430664704	I played the Search the Waves mini game in Paradise Island 2 , and my score was : 9 #GameInsight #ParadiseIsland2 <URL>	3.333333333333333
1716	596147010031341568	My jersey today game 2 <USER> <USER> <USER> #CAVSvBULLS #MyTeamMyPride <URL>	2.6666666666666665
1717	596146566081028097	Jersey I used for game 1 against the cavs <USER> <USER> <USER> #CAVSvBULLS #MyTeamMyPride <URL>	2.5
1718	245796461646868480	Today 's blog : The LEGO Story [Video] <URL> #fb	2.6
1719	203152656510885888	Ah the magic of reboot . Connected once again . 	1.8
1720	402268017024724992	<USER> <USER> <USER> THAT IS FULL OF RATCHET ASS , GHETTO ASS APES MAKING A JOKE OUT OF OUR EVERYDAY LIVES . 	3.0
1721	388091434806435840	YOU MAKE UP A SHITTY EXCUSE AND FUCKING BLAMED THE BLACKOUT FOR NOT DOING SOMETHING THAT IS IMPORTANT TO YOUR FUTURE <USER>	3.2
1722	475728178443350017	Im so tired	1.6
1723	621371261923532800	Its so sexy when a man knows how to dress . Girls should n't be the only ones wanting to dress to impress : p	3.0
1724	347795933779607552	Patriots knew this was gonna happen thus the signing of Tebow . <URL>	3.2
1725	652510087848722433	Finally , streaming on #Overcast ! 	2.8
1726	864146529136902145	Just got another bad trade offer . <URL>	2.2
1727	789647033577660416	<USER> Whoa . Is that gold 8-bit 1/1 ? 	2.2
1728	416207119319179264	That moment when u just want to give up . . . . Fuck it	2.333333333333333
1729	766322405916553218	Some games before work , heck yea #StarWarsBattlefront #bo3 maybe lol #ps4 #love <URL>	3.0
1730	14817681316	<USER> ooooh save me sum ! ! ! ! ! 	1.8333333333333333
1731	20104784621	<USER> yeah from what I have seen , you would probably be best going down two sizes and have a lift . 	3.0
1732	475720684748804096	I'm entering eleventhgorgeous' HUGE 800 , 000 Subscriber GIVEAWAY ! ! #IPADGIVEAWAY #EGSUMMER <URL>	3.0
1733	535497476674187264	baee came and visited us and brought her dog house and we miss him already 😭  <USER> <URL>	2.833333333333333
1734	591356930901192704	I literally wear my sunglasses at night . It helps keep the glare from headlights to a minimum haha #imkindaweird #likaboss	3.1666666666666665
1735	695339067467141120	I just logged in after a long time and I do n't know why I'm following all these people #whoareyou	2.833333333333333
1736	853828254658174980	Just posted a photo <URL>	1.5
1737	890774532532957185	<USER> put his all in that 'is it you ? ' line  😂  #WildNOut #keithpowers <URL>	2.333333333333333
1738	251066680745283584	I just realized that I talk with my hands -- even when I'm on the phone . 	2.333333333333333
1739	119814093690507264	#FF <USER> -- not just the nicest guy in horror -- one of the nicest guys ever . Period . 	2.5
1740	632016688142135296	Crockett making a statement tonight ! #GBvsNE	2.6666666666666665
1741	660995868158464000	Jesus . Protect Rodgers ! Come'on ! #gopackgo #GBvsDEN	2.833333333333333
1742	145515368016920576	I am now thinking about a job change , Food photographer . I 've got to get off this website seriouseats . com	3.8333333333333335
1743	283472572983697409	For there is born to you this day in the city of David a Savior , who is Christ the Lord . <URL>	3.333333333333333
1744	930572773688205313	I miss <USER> . . . . I hope wherever he is he is happy . . . maybe eating some oats . . . 	2.5
1745	636985336644698112	#tbt me and normface . #normanreedus <URL>	1.4
1746	902206284975325184	<USER> <USER> ignoring MTV and their pathetic attempt to shame you , are those shorts from <USER> ? ! I think I have them lol	2.6666666666666665
1747	899307222051639296	<USER> <USER> <USER> Omg calm down . She was clearly asking as B&T have set rules and it 's easy… <URL>	2.5
1748	9690167828	Well that test was too easy . 	2.1666666666666665
1749	509694849919225856	<USER> like , tech/automation tends to increase productivity , which is to say getting more work out of people w/of paying them more	2.6666666666666665
1750	434436511363530752	<USER> <USER> I 've only just left work so I did n't get a chance to deliver ;- ) could try <USER>	2.1666666666666665
1751	2288762671341568	Lol at <USER> . At least later trains are n't as busy	2.333333333333333
1752	7816053457	Drive . By . Truckers . 	1.6666666666666667
1753	4633520598	just threw his status on the ground . 	1.8333333333333333
1754	886634786248413184	i made sure that the people recieved a good show during the fireworks <URL>	2.333333333333333
1755	803411294351216641	<USER> NO I MADE HER A COLLEGE OF HERSELF LIKE MY LOCKSCREEN AND SHE SENT PICS OF HER TO USE	2.5
1756	1142112507	Making grits and eggs yum yum ! Long day watching the kids glad it is nice day ! 	2.833333333333333
1757	4545242237	<USER> i love it too ! 	1.3333333333333333
1758	723983507920293888	Why o why ca n't I just go in a store and get the 1 thing I went there for ? Why must I fill a buggy up . . . <URL>	2.333333333333333
1759	636871037452312576	Check out Extreme Car and Truck sales . We have some nice trucks for purchase or lease purchase . <URL>	3.333333333333333
1760	773657819920891904	I wonder if everyone in my class sees the look of disgust that overcomes my face after each bite of my Greek yogurt #DietFails	3.1666666666666665
1761	568864317757652992	“<USER> : When you 're drunk as hell and your friend scoops you up from the function <URL>” <USER>	2.1666666666666665
1762	928844730737266688	I found a nice deal on Amazon . 25% OFF coupon O5Q9TJLH for Silicone Baking Molds . <URL> <URL> #giveaway	4.0
1763	891705291196309508	I entered a giveaway for a chance to win 'BENYAR Quartz Waterproof Watches Harajuku Style D . . . ' by BENYAR . <URL> #giveaway	4.333333333333333
1764	505794411578806272	<USER> yo cute ass 😍😘 	1.1666666666666667
1765	391311404596072448	Shit just got  ✌ real lmmfao 😂😂😩😂  <URL>	1.1666666666666667
1766	434119298160664576	<USER> hmm i wouldnt mind the hills of w . Virginia . I would love tennessee too . Hmmm	3.0
1767	498630204085239808	<USER> gp new jersey #scgpremium	2.1666666666666665
1768	745346641956343808	<USER> To be fair , <USER> and his entire family look like douches in any style . 	2.6666666666666665
1769	877553273632411648	<USER> <USER> Maybe if Conservatives and FOX News would stop making excuses for POTUS and his BAD decisions… <URL>	3.333333333333333
1770	812030364172615680	Ooh , I like this one . The others have been snoozers . #FiK55	1.8333333333333333
1771	862742787992801286	Guinness shirt is go , live stream is go ( tentatively ) , husband home shortly , HDMI cable mostly babyproofed . Let 's do this ! #Eurovision	2.833333333333333
1772	779533544850874368	<USER> why would you do that ? Lol	1.3333333333333333
1773	749315808195600384	<USER> what is the first thing you 're gonna do when you turn 18 that you could n't before ? 	2.0
1774	691733707728773124	<USER> Any idea if garbage and recycling is happening tomorrow ? Just do n't want to miss it if they are coming ! 	2.833333333333333
1775	503291437057077248	Post Ox Tour . #65of68in24 <URL>	1.25
1776	489542353896480768	#BB16 where are Snow White 's poisonous apples when you need them ? ? Victoria . . . no more Granny Smiths please	2.6666666666666665
1777	381889603646414848	<USER> <USER> <USER> Andy is one of the rare people that can talk shit about somebody , while whining at the same time	2.2
1778	421145103122432000	<USER> aw  😔  well have fun  😄  I 've never played it on anything but a PC  😖 	2.4
1779	401145298866536448	I have the best family ! <3 such a great evening celebrating my birthday two days early  😁  turning 26 soon seems frightening though . . . 	3.4
1780	941641949836185600	<USER> What gets me if the roles were reversed and sanders would have basically called her a liar about mak… <URL>	2.8
1781	847786822700814336	<USER> <USER> <USER> Its all BS by Dems let me ask did the Russians change the way u voted ? ? Sure… <URL>	2.6
1782	926860628341297152	Last day at blizzcon ! Let 's GOOOOOOO ! #Blizzcon2017 <URL>	3.0
1783	942510251533889536	<USER> Oh bb ! I hope you feel better soon . . .  😷 	1.8
1784	843185412730511360	<USER> I am always good for a listening ear . Hang in there . You and mom go out and have some fun . Glad I could empathize . 	2.8
1785	869899496670580737	<USER> I stay cold and I had a flash in a freezing Cracker Barrel	3.0
1786	916281964575051777	Rachel Maddow Drops A Bomb : Russia Findings So Damning They Have To Hide Them From Trump via <USER> <URL>	3.8
1787	915915292601135104	Las Vegas shooter reportedly also tried to shoot nearby jet fuel tanks from second hotel window : <URL> via <USER>	3.6
1788	678139171194572800	Suddenly a wild Undertale appeared ! #2015In5Words	2.5
1789	937445734051278848	My old shoes for reference . <URL>	2.0
1790	2177989448	Waiting on good news . . . 	1.6666666666666667
1791	6387147892	Had a great time with K , my brother , and Lisa today ! First , Izzo 's . Then , the mall for about 4 hrs . My feet hurt ! ! ! 	3.8333333333333335
1792	943148492750327808	<USER> uh , can I never leave your room too	2.333333333333333
1793	912097516304265216	<USER> <USER> Last , the people I 've met because of this show . About half of the people I follow on here ar… <URL>	2.6666666666666665
1794	677193449179734016	The Commitment : 5-Star Greg Little Announces College with DJ Drama Hit Track <URL> via bleacherreport	3.333333333333333
1795	645245447423041536	<USER> what do you expect from fans that came up with this : <URL>	2.1666666666666665
1796	593440922353938432	<USER> grill it up lightly with a nice olive oil and a little salt	2.833333333333333
1797	441256457112403968	I think the <USER> should be national on-call tiebreaker . Argument with friends ? Ca n't pick a restaurant ? Call The Tiebreaker	3.333333333333333
1798	807145307658186752	<USER> <USER> please tell me there is at least one more chance to get Naughty gloss . It is always sold out  😢 	2.333333333333333
1799	853828254658174980	Just posted a photo <URL>	1.5
1800	936798886894583809	<USER> He 's not Norweigian , he 's Swedish . 	2.333333333333333
1801	897669558009561088	<USER> <USER> <USER> Muhammad owned slaves , and according to Islamic Hadith , had relatio… <URL>	3.5
1802	252539051943534593	Love this place ( @ Carriers Mainely lobster ) <URL>	3.333333333333333
1803	276026100210094080	I just ousted <USER> as the mayor of FYE on <USER> ! <URL>	2.6666666666666665
1804	1370175453	Sumatra Blue Batak : grown at 1200 - 1600 meters elevation , varietal : Java , Jember & Catimor	4.166666666666667
1805	1656578125	<USER> thx dear , miss you xoxo	1.8333333333333333
1806	537204699892445185	Yay for 8 o'clock flights	1.6666666666666667
1807	489430925017505792	Mark Cuban is hands down the best owner in all of sports . 	3.333333333333333
1808	419514924117671936	I just won 8 Swag Bucks by searching the web at <URL> <URL>	3.333333333333333
1809	503172462519930880	I Love <URL> - great #bingo site <URL> #bingo	2.833333333333333
1810	538177540490551296	<USER> Sleigh Bells . #BlackFriday and #KohlsSweeps	2.5
1811	538154668761690112	<USER> My dad . #BlackFriday and #KohlsSweeps	2.5
1812	923059580497793024	If I order this now am I guaranteed to get the December crate and not the November one ? <USER> <URL>	3.1666666666666665
1813	914210948809986050	Because idiot Trump believes the military is only for killing and not helping others and saving lives . <URL>	3.5
1814	508609618768318464	Wow , so work has been keeping me busy lately for obvious reasons ! Hope everyone is doing well and watching new Who ! 	2.833333333333333
1815	704882894884335616	<USER> thx , maybe i 'll look for a used copy to give it a try; after I get my retro pokemon on . . . 	2.6666666666666665
1816	13205735714	Kentucky Derby today ! ! Party at my place stright southern style ! ! Hit me up if you want to drop by ! ! 	3.5
1817	8456891342	New Vbog guys make sure to check it out ! Make sure to Comment , Rate , Subscribe ! Much love ! <URL>	2.833333333333333
1818	923015284235145217	<USER> <USER> <USER> <USER> It 's seen that way because its opponents are on a mission to portr… <URL>	2.5
1819	929346683057647616	<USER> <USER> <USER> <USER> <USER> <USER> Yes , the terrible grammar in 2A has kil… <URL>	2.333333333333333
1820	716786922010574848	Just threw up in my mouth	2.5
1821	767875195059236865	I have 20 and hoa does n't even know about them  😂😂😂😂😂😂  <URL>	2.1666666666666665
1822	736726029738213377	<USER> #30kphant0mlord Thanks for the chance to get free stuff . I'm all about free . 	2.833333333333333
1823	696796263421874176	<USER> What is the video where Chilled says 'I believe our collective IQ . . ' then Nogla goes 'YUP there 's a box ! ' It 's prop hunt . 	3.5
1824	640331428610228224	Lovin my new layout i made from the #TellYourFriends music video	3.0
1825	646098946121560064	I went on overall popularity on the billboard charts and seen this , congrats <USER>  🌹  XO . <URL>	2.833333333333333
1826	707749150717296641	<USER> What year are you ? 	1.6666666666666667
1827	927019181895307264	<USER> <USER> <USER> I do n't blame u . A . R . M . Y is going to make AMAs a BTS concert . Y'all faves… <URL>	3.333333333333333
1828	604386790015930369	I'm happy with myself <URL>	2.2
1829	614131738709762049	<USER> Sing earned it by the Weekend pls	2.5
1830	779170945965621249	I'm earning #mPLUSRewards in mPLUS Places . <URL>	3.4
1831	684045031557087232	You 're not exactly certain what others expect from you today . . . . More for Gemini <URL>	2.8
1832	850046584335331329	<USER> <USER> Set me up an eluvian at once . Kthnx	2.2
1833	941280832030953472	<USER> SUCH a butt . That being said , it 's spurred the <USER> into action , and we 've got a really creative s… <URL>	3.4
1834	702194434725687298	'Fewer , better posts' make a difference . Who knew ? #hootEssentials	2.6
1835	485185079476375552	<USER> I respect you too much to kidnap you	2.2
1836	575433584430956546	<USER> <USER> this is so funny	1.4
1837	675125304818581508	<USER> is the love of my life mainly for these reasons <URL>	2.4
1838	73806935220166656	Work 5-10 today : ( 	2.6666666666666665
1839	165301852047556610	School all day tomorrow ! ! ! ! : ( 	2.1666666666666665
1840	473309982486577152	Hurry up and download “IG-Connect“ by <USER> for free <URL> <URL>	3.333333333333333
1841	731272513616023553	How To Rock Legacy : Swizz Beatz <URL>	2.833333333333333
1842	514802732583387136	'Think #Scrum is Only for Developers ? Think Again . ' by <USER> <URL> #Agile #Productivity	2.6666666666666665
1843	942043538518364161	Reading is fun-damental ! #Reading #Intelligent <URL>	2.0
1844	2910318532	<USER> at least 2 union officials to do . . . whatever union officials do . The building super should be there , as well as his supervisor	2.6666666666666665
1845	1776099836	<USER> Kill it tonight sir . 	1.5
1846	667846236402270208	As a budding anthropologist , this fills me with happiness ! <URL>	2.5
1847	410239533121167361	The <USER> Project by National Geographic - Human Migration , Population Genetics <URL> I want this for Christmas	4.333333333333333
1848	569322058141847552	Its only 2pair of shoes I want until September and they are the double nickel 10s and the Georgetown low 11s	4.166666666666667
1849	567843748572471298	Nawl you it	1.1666666666666667
1850	668850977471127552	Have We Been Lied To ? <URL> via <USER>	1.5
1851	408418461367296000	Mariah Carey 's white dress was beautiful ! #nbctreelighting	3.333333333333333
1852	25369476320989184	Get the power of the pour ! Enter #PourOneMore promo 4 ur chance 2 win free milk 4 a year ! Details @ <URL>	3.333333333333333
1853	42629035020394496	Inbox Dollars has paid emails , paid surveys , cash tasks , and new paid videos . Get a #free $5 . 00 signup at registration <URL>	3.6666666666666665
1854	222556913014026240	9 m0re followers til i reach 200 lolol #blujays follow me and i 'll follow back	1.8333333333333333
1855	236243595181580288	Jessica Amazing Sanchez 1	2.0
1856	629483912989782016	I love cheesy reality shows . Binge watching Rich Bride , Poor Bride and it is terrible . So pleased . 	3.5
1857	628412629384499200	#BachelorInParadise makes me appreciate that I do n't have to date anymore . 	2.6666666666666665
1858	748959994251452416	I just signed up to be an Insider for Optimum Nutrition . Learn more and become one yourself - <URL>	3.5
1859	558281580637343745	<USER> <USER> <USER> I know I am , and we just mentioned this lmao	1.5
1860	2065283178	I got chills when Roger won-- gotta give it to him . He 's a class act . But Rafa is still my boy , I want him to win more slams than Roger : - ) 	4.666666666666667
1861	2233108620	I'm excited about getting my iphone 3 . 0 update . I love my iphone -- she means the world to me ! 	3.6666666666666665
1862	519851972544200704	Read my review of LITTLEST PET SHOP : <URL> I tried it free ( or with a discount ) . 	3.1666666666666665
1863	5483663588	Shooter on Homeland Security Panel drafting advising policy for Obama <URL>	3.8333333333333335
1864	450168425311002624	<USER> <USER> even kids who are n't in our class know who the tall stoner dude is	3.0
1865	462131077394345984	Come on Domino 's I though what we had was special , y u gotta do me like that ? 	2.6666666666666665
1866	17444638984	<USER> did you LOVE it ? We loved it so much ! ! 	1.8333333333333333
1867	51089517607788544	I think the announcers want to make love to Kemba Walker . Let 's go #Aztecs ! ! ! ! ! 	4.333333333333333
1868	756914995288502272	Reunion quotes : if you need someone to hold you up for a keg stand , you do n't deserve to be up there . 	2.5
1869	235047856812224512	Margaritas on the river . Monday 's are the worst . #hardlife	2.333333333333333
1870	341932857591214081	So now im getting threatening text messages	2.5
1871	491443891585835008	Im going to live tweet #teenwolf because #moonday thats why	3.0
1872	599907434161922049	<USER> Any idea when we are going to be able to stream today or use the playstation store ? This is really bad . 	3.0
1873	926418197628227585	<USER> I know she 's crooked that 's why I changed my mind about you , but could you please actually bring s… <URL>	2.333333333333333
1874	353613771564007424	Scanning through channels and find 'Driven' . Favorite movie , even with unrealistic racing scenes . 	3.5
1875	318171745196589058	<USER> nah , got tired of my iphone . 	2.0
1876	536602085182025728	I do n't always wear leggings as pants , but when I do , it 's because I slept in them and am too lazy to put on jeans to to go Target . 	2.833333333333333
1877	635487305940250624	Happy anniversary to these crazy kids ! 35 years is pretty impressive , y'all . Granted , they were only… <URL>	2.6666666666666665
1878	435807593106124800	Really another snow day . According to my school I have to go till the 16th of June . NOT COOL	3.5
1879	905098189166055424	I just love my life so much ! 🤗	2.333333333333333
1880	429371249236529153	<URL> WATCH IT . My computer is on fire now . #RefreshNotReplay	2.0
1881	432675518538727424	<USER> please follow me ? : ( 2	2.0
1882	412047159392215040	<USER> I mean like I do n't want Tay ter tott anymore	2.333333333333333
1883	610270510895755266	<USER> DELANEY be good I'm coming for u #momstatus	2.5
1884	702011259579858944	Anyone that 's looking at this like and play DayZ ? 	2.333333333333333
1885	846429531196084225	got a 20 kill in 5s . lets go boys	1.8333333333333333
1886	921903044731777025	<USER> I'm so sore and in so much pain right now . But I get off work in an hour and will be headed home . 	3.333333333333333
1887	931555930537431046	I had to be at work at 9 for a dumb meeting about benefits that do n't exist and have no chance of existing , and my… <URL>	3.5
1888	650283556275666944	The best Bob featured in The BOB #grartprize2015 #artprize #thebob <URL>	2.833333333333333
1889	197368917906309120	Best Cities For Women : 25 U . S . Metropolitan Areas Ranked For Women 's Well-Being <URL> via <USER>	3.5
1890	460420393539731457	Porotca z X Factoru Brzobohatý : Túto sexicu má doma ! #xfactor_sk	3.25
1891	563822798100262913	'A flower of cosmic imagination' <URL>	1.6666666666666667
1892	572738720530505728	Huge $2 , 500 Prize Pot For Season Two Winners Announced <URL> via <USER>	2.833333333333333
1893	604996290754265088	Stats for the day have arrived . 5 new followers and 3 unfollowers via <URL>	2.8
1894	484631893158023168	So pumped up to learn about goaltending everyday always something new to add to the toolbox . 	2.333333333333333
1895	802015402712854529	Find comfort in the uncomfortableness , strong self control is an underrated component of growing as an athlete and a person #Invictus	2.333333333333333
1896	869973970631577602	#DeVos-supported charters hasten resurgance of school #segregation . #NewJimCrow #Trump #racism #GOP <URL>	3.0
1897	824978289466998784	'Mexico is not paying for the wall . Taxpayers in the United States are paying for the wall . ' #loserTrump #NaziTrump… <URL>	3.6666666666666665
1898	925369453596078080	Like i get if you have a problem with someone individually . But that problem shouldnt cause you to start hating on a whole race	2.5
1899	923697727438856192	Some people are so immature like learn how to mind your own business	1.6666666666666667
1900	443458520256892930	A bike ride outside on this beautiful day  👌  Oh wait , I do n't know how to ride a bike . . . #awkward	2.6666666666666665
1901	441657251297001472	<USER> why did n't I see that one ? ! ! 	2.1666666666666665
1902	309843306446209025	<USER> amen ! ! ! ! this basically sums up our conversation tonight . ; ) maybe you should listen to it . love you  ❤  lol	2.6666666666666665
1903	313498206178795520	<USER> yeah everyone explains their project and why it 's better than papers . We each take like ten minutes it 's great	3.1666666666666665
1904	674547703301435392	<URL> #justone way to make #money <USER>	2.0
1905	602658023954350081	Collective Soul - December ( Video ) <URL> via <USER>	2.333333333333333
1906	725638643268767746	Do n't teach your kids that transgender people are all perverts and pedophiles . #TargetDidNOTMissTheMark	3.6666666666666665
1907	565491016334336001	Hell yeah get to see <USER> tonight ! ! Super excited about it too; it looks like somethin' out of Dark Souls haha	3.5
1908	386310571899224065	Get ultimate hold without the fear of flaking . Get <USER> TRES Two Gel & teach your hair who 's boss . <URL>	3.0
1909	810696179604451328	Winning a Selina Fenech coloring book would make my Xmas magical ! Go to <URL> to see them all . <URL> #Ad	3.6
1910	545426953407586304	I just earned 2 Points from searching the web on instaGC . <URL> <USER>	2.8
1911	3290511269	training at governor hotel , good stuff ! 	2.8
1912	416776618997059584	<USER> Snapshots in Time : The S&G Railroad is available on amazon in paperback & kindle . Lots of local history in a heartwarming story	4.0
1913	414192093301448704	Did you ever wish you had a time machine ? <URL>	2.2
1914	411610101058134017	'<USER> : I 've been an angel all year . . . ca n't I pretty please be on the #VSNiceList'	2.6
1915	411723789768982528	<USER> shes excited , shes obsessed , shes addicted to <USER> <USER> please chose her for the #VSNiceList thank you ! 	2.6
1916	573244058136551424	<USER> hope u read this . Idea for how is still a thing ! ! ! Saying 'bless you' after someone sneezes . How is this still a thing ? 	2.4
1917	789128712977387520	really <USER> . . . really ? you killed <USER> already ? hes my favorite character and he was only in like 3 episodes . . . > . >	2.8
1918	708138698173505536	Strong and independent girls are the best kind of girls . 	2.1666666666666665
1919	627919118906212352	<USER> what does it mean to be 'designated for assignment ? '	3.0
1920	746092288900739076	I voted for <USER> to win #BestBreakthroughAthlete <USER> . Visit <URL> for all categories . <URL>	2.5
1921	191635622832766976	4 players have 2 goal game . And we have 20 more minutes . Who 's first ? 	1.6666666666666667
1922	400140069925060608	<USER> could you imagine if this happened . <URL>	2.6666666666666665
1923	27540986557104129	do n't know who the baby father is but I do n't owe no apologies	2.5
1924	627336986462781440	<USER> he getting over it sound liek he say the same lyrics in a lot of his stuff	2.833333333333333
1925	917115233188982784	Explore great new Office features and you could win $10 , 000 ! #Sweepstakes NPN Rules : <URL>	3.5
1926	883349152280793088	<USER> <USER> im a hoseok stan BUT JIMIN WAS SO SQUISHY IN HERE	2.1666666666666665
1927	584722399855321088	Mah 'lil 'ol man Jasper who is 17  ♥♥♥  <URL>	2.6666666666666665
1928	1265766466	Brady is coming up to fix Papa Dave 's belly . Just think , he might have saved us a trip to Detroit . The patient is doing great , the nurse is ify . 	3.5
1929	1477878156	15 days till we go to Vegas ! Slots machines prepare to die . I did some warming up a few weeks ago in Hammond . Vegas your going down . win win	3.5
1930	419577684143140864	<USER> Could be worse . My husband shaved the cat today . ( This is not a euphemism . ) 	2.5
1931	849075071872360450	I loved the sass and attitude from <USER> during dancing and judging . I just do n't think the #dwts judges know… <URL>	3.0
1932	912660707296120833	At Least 6 White House Advisers Used Private Email Accounts <URL>	2.833333333333333
1933	905868041275281409	Scotland to Ban Sale of New Gas and Diesel Cars by 2032 <URL>	3.5
1934	459505218116681728	She can always make any day better 💙 	1.8333333333333333
1935	439218486012026880	<USER> you will be fine !  😏 	1.3333333333333333
1936	591658069278470145	The Oregon Trail Generation : Life Before and After Mainstream Tech - via <USER> <URL>	3.333333333333333
1937	487061224207548417	I need like , an entire full day to cry . Lay down with 30+ pillows and cry for 24 hours . . . with periodic naps & snacks , obvi . #pregnant	3.1666666666666665
1938	572980545421905920	<USER> The next March 3rd that falls on a Monday is in 2025 . Maybe she just predicted the future . 	4.0
1939	730925498369376256	<USER> Daredevil and Jessica Jones are both incredible . Two of the best series you can find out there right now , period . Start w/DD . 	4.0
1940	538036778276360193	“<USER> : My advice to you is to start drinking heavily #HappyThanksgiving” R ALWAYS SAYS THis ! ! ! ! <USER>	3.1666666666666665
1941	486557842082521089	Clean eating is just using a fork instead of the Frito Scoops to shovel it in , right ? My diet 's going great thanks for asking . 	2.6666666666666665
1942	430757015527227392	<USER> I might actually buy a <USER>' title ! 	2.0
1943	533328120376348672	<USER> <USER> those are awesomesauce ! 	1.4
1944	939908198412312577	So I tried Vanilla eggnog . Not sure if I like it or just think I do .  😬😂 	2.4
1945	939913557952561153	Nevermind I like it  😂 	1.8
1946	883280508712562689	#TheLeanShow #140 The 4 : 44 Edition @ Inwood <URL>	2.833333333333333
1947	937470608836841473	<USER> <USER> They need to leave his ass right there in the Black Hole , win or lose . #Eli #FireMcAdoo #BigBlue	2.5
1948	875996494024908801	<USER> <USER> Yeah , it 's fascinating , really . 	1.3333333333333333
1949	932559687387680768	<USER> Like a sleep aid . . Tylenol pm or anything like that . I hate that stuff so never have any in the house	2.833333333333333
1950	596531240284618752	There is an animal called a flower hat jellyfish . 	2.6666666666666665
1951	935696994387070976	Listening to a song about a woman who’s dad is sad he couldn’t buy her a boyfriend when she was a teenager . The sixties were weird . 	3.1666666666666665
1952	287462124253483009	Aidan Turner can touch the butt . . . 	2.1666666666666665
1953	331635677819187201	<USER> THERE IS NO DOWNLOAD BUTTON IT'S TELLING ME ITS DENIED	2.833333333333333
1954	838505727928975363	my nails look horrible rn	2.5
1955	835566459065597952	they not playing trying sell these cd 's for young moose	2.5
1956	593989751926956032	<USER> nice offer tbh	1.4
1957	547241020195610624	<USER> <---------- once again100000000% legit . Instant payout and great odds . 	1.6
1958	717929772312080384	<USER> <USER> <USER> get free tickets then what about all the other that sit in the same spot ? Your argument is irrelevant	2.6
1959	669336978777841664	This is weird <URL>	1.2
1960	559676086871924737	<USER> 12 years today babes  😞  xx	2.6
1961	334029840397238273	<USER> I know that you 're gonna have it your way or nothing at all . . . . 	2.0
1962	795965292920930309	#PokemonGO going crazy today . . tons if spawns . All stops giving double rewards at least . . woohoo hooo <URL>	3.8
1963	9695144294	Hey . . Bayless . . . Are you watching the Hockey Game ? ? ? As usual , you are WRONG again ! ! ! at least you are consistent , always wrong . 	3.6
1964	766842193336082432	<USER> Happy Birthday girl ! good luck in college !  ♥ ️ psb wo n't be the same w/out ya	3.2
1965	500429687353384960	anyone have Gold A lunch ? 	2.2
1966	525028601058836481	<USER> Psych units are rarely 'safe places . ' Distressed/traumatized folks need love & support , not incarceration . <URL>	3.4
1967	501573959796916224	<USER> A kid making hand gestures is not evidence of violence , nor is a suspicion of criminal involvement . 	2.4
1968	740493009872166912	I'm earning #mPLUSRewards in The Weather Channel . <URL>	3.8
1969	536690759152709633	<USER> Virginia Beach representing	2.2
1970	871857486260830208	<USER> <USER> The original design is by <USER>	1.6
1971	684162322277904384	I’m gearing up for the holidays with the SPLENDA® Brand’s apple pie recipe ! Check it out . <URL> #NostalgicApplePie	3.6
1972	444241247406784512	Is it just me or did the portions at the <USER> get smaller ? I wish I would have taken a pic ! Ugh ! I left hungry . . 	3.0
1973	771498398503632896	Check out 'Do n't Hug Me I'm Scared [1]' on #Smule : <URL> #SingKaraoke	2.75
1974	655543272727711744	<USER> Yo yo man~	1.3333333333333333
1975	817220392397848581	Bailey bring me #Popcornopolis Section 210 Row 1 Seat 3	4.166666666666667
1976	571158785009553408	I'm losing my mind right now . THE DRESS IS GOLD AND WHITE ! ! ! #TheDress	2.833333333333333
1977	601190104263053312	Turns out I'm a hipster from a movie that came out ten years before I was born . 	2.5
1978	516205489617506304	Another Sunday working with my love at this beautiful place : ) #lighthousecountryclub #golfcoursewife… <URL>	3.1666666666666665
1979	477941481043271680	We made it to Sea World ! : ) #bestboyfriend #summer2014 #seaworldsanantonio @ SeaWorld San Antonio <URL>	3.1666666666666665
1980	482299654978035712	Fisher Investments' YouTube Channel Gets New Content | Virtual-Strategy Magazine <URL> via <USER> #instagc #crowdflower	3.1666666666666665
1981	907290635576766464	The Billion coin ( The future , cryptocurrency ) <URL>	2.333333333333333
1982	894243483497660420	Private School Vacancies and How to Apply Late #admission <URL>	2.6666666666666665
1983	865726271984160768	What questions do you have about #applying to #boardingschool ? Tweet me & we 'll answer your questions here : <URL>	2.6666666666666665
1984	640541150143741952	<USER> when is the movie set to come out ? ? ;3	1.5
1985	614229941719330816	ughhhhh I hate myself sooooo much  😢🔪🔪🔪🔪🔪🔪 	1.8333333333333333
1986	204941727017091072	<USER> - I'm sure you know but you 've made HN ! <URL>	2.0
1987	794688525258129408	<USER> - lol wtf are you guys doing pushing updates mid war weekend . Lmao - Scopely on the resume is a DO NOT HIRE flag now . #failops	2.6666666666666665
